"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source_clean","water_source_category","water_tech_clean","_water_tech_category","facility_type","clean_country_name","clean_adm1","clean_adm2","clean_adm3","clean_adm4","install_year","installer","rehab_year","rehabilitator","management_clean","status_clean","pay","fecal_coliform_presence","fecal_coliform_value","subjective_quality","activity_id","scheme_id","wpdx_id","notes","orig_lnk","photo_lnk","country_id","data_lnk","distance_to_primary","distance_to_secondary","distance_to_tertiary","distance_to_city","distance_to_town","water_point_history","rehab_priority","served_population","local_population","crucialness","pressure","usage_cap","is_urban","days_since_report","staleness_score","is_latest","location_id","cluster_size","clean_country_id","country_name","water_source","water_tech","status","adm2","adm3","management","adm1","new_georeferenced_column_","lat_deg_original","lat_lon_deg","lon_deg_original","public_data_source","converted","count","created_timestamp","updated"
"47913","Federal Ministry of Water Resources, Nigeria","4.7871867","6.6413533","2015-02-19T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Abua/Odual",,,"2010",,,,,"Functional but not in use","No",,,"Acceptable quality",,,"6FP8QJPR+VGH","Iighom Community",,"https://akvoflow-55.s3.amazonaws.com/images/08530096-b12f-42bb-9bdd-4e856cb635d8.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","23027.14210199019","23114.37617437123","2844.329026843677","41933.95418737523","7619.8834188898745","{""2015-02-19"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/08530096-b12f-42bb-9bdd-4e856cb635d8.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"6270","13082","0.4792845130713958","6.27","1000","False","2770","41.76378771033854","true","219316","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (but not in use)","Abua/Odual",,,"Rivers","POINT (6.6413533 4.7871867)",,"(4.7871867°, 6.6413533°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"32020","Federal Ministry of Water Resources, Nigeria","4.7308267","7.971095","2015-01-17T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Nsit Ubium",,,"1992",,,,,"Functional but not in use","No",,,"Acceptable quality",,,"6FP9PXJC+8CQ","EDEM IDIM OKPOT",,"https://akvoflow-55.s3.amazonaws.com/images/4c0821fb-8429-45bc-8292-cb6836d63b91.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","6063.221894695009","3685.196458474324","2136.5608456732552","33724.87783874421","11365.412345993585","{""2015-01-17"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/4c0821fb-8429-45bc-8292-cb6836d63b91.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1394","1394","1.0","1.394","1000","False","2803","41.33161096915649","true","198251","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (but not in use)","Nsit Ubium",,,"Akwa Ibom","POINT (7.971095 4.7308267)",,"(4.7308267°, 7.971095°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47641","Federal Ministry of Water Resources, Nigeria","4.7316124","7.2093893","2015-02-08T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Eleme",,,"2014",,,,"Other","Functional but not in use","No",,,"Acceptable quality",,,"6FP9P6J5+MR2","tende ama",,"https://akvoflow-55.s3.amazonaws.com/images/0b6ec1ee-90b7-48d6-9b6c-ec5fee158b45.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","1996.3679004426665","5805.416132674465","40.12004998633516","21510.65564927416","1433.6425053514902","{""2015-02-08"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/0b6ec1ee-90b7-48d6-9b6c-ec5fee158b45.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1711","3317","0.515827555019596","1.711","1000","False","2781","41.619229006983346","true","216708","2","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (but not in use)","Ogu/Bolo",,"Other","Rivers","POINT (7.2093893 4.7316124)",,"(4.7316124°, 7.2093893°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47998","Federal Ministry of Water Resources, Nigeria","4.8268417","6.6817183","2015-02-19T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Rivers","Abua/Odual",,,"2011",,,,,"Functional but needs repair","No",,,"Acceptable quality",,,"6FP8RMGJ+PMP","Agada  II",,"https://akvoflow-55.s3.amazonaws.com/images/43b5089a-1aeb-4625-ae27-7a944f69a182.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","16760.08272146413","16853.402995915123","2729.8489647388774","37967.57619190162","5125.360789923504","{""2015-02-19"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/43b5089a-1aeb-4625-ae27-7a944f69a182.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"3301","3301","1.0","11.003333333333334","300","False","2770","41.76378771033854","true","219319","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional and in use but in bad shape Technical breakdown","Abua/Odual",,,"Rivers","POINT (6.6817183 4.8268417)",,"(4.8268417°, 6.6817183°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47856","Federal Ministry of Water Resources, Nigeria","4.7346967","6.86231","2015-01-27T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Asari-Toru",,,"2003",,,,"Community Management","Functional","No",,,"No because of Taste",,,"6FP8PVM6+VWF","Horsfall, Buguma",,"https://akvoflow-55.s3.amazonaws.com/images/5d4947e1-9542-4e27-aa04-4a3ecddf4d17.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","15915.527350853208","15641.276278248732","125.85302262556466","17745.15872245681","144.28732587231903","{""2015-01-27"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/5d4947e1-9542-4e27-aa04-4a3ecddf4d17.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"3394","81804","0.04148941372060046","3.394","1000","True","2793","41.46209920984827","true","208709","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Asari-Toru",,"Community Management","Rivers","POINT (6.86231 4.7346967)",,"(4.7346967°, 6.86231°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"33341","Federal Ministry of Water Resources, Nigeria","4.8202567","7.9779567","2015-02-19T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Nsit Atai",,,"2010",,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FP9RXCH+454","IKOT ESSIEN NSIT",,"https://akvoflow-55.s3.amazonaws.com/images/a367fc0a-8172-43c0-a3f8-912f3d5712e9.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","9351.12352890693","1077.806567040441","2016.15572529325","24172.41174283183","20784.718487321712","{""2015-02-19"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/a367fc0a-8172-43c0-a3f8-912f3d5712e9.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1112","1112","1.0","1.112","1000","False","2770","41.76378771033854","true","219252","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Nsit Atai",,"Community Management","Akwa Ibom","POINT (7.9779567 4.8202567)",,"(4.8202567°, 7.9779567°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"219118","Federal Ministry of Water Resources, Nigeria","4.9460848","8.3122717","2015-08-08T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Cross River","Calabar",,,,,,,,"Functional but needs repair","No",,,"Acceptable quality",,,"6FPCW8W6+CWJ","Henshaw Town",,"https://akvoflow-55.s3.amazonaws.com/images/df125f7d-db58-4d49-adfd-d6e5f52dbdcc.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","3255.1079295957347","182.36821965879813","560.5056104710595","4634.379527101087","16530.649542443985","{""2015-08-08"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/df125f7d-db58-4d49-adfd-d6e5f52dbdcc.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"473","5795","0.0816220880069025","1.5766666666666667","300","True","2600","44.06279978363866","true","262111","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional and in use but in bad shape","Calabar South",,,"Cross River","POINT (8.3122717 4.9460848)",,"(4.9460848°, 8.3122717°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"33860","Federal Ministry of Water Resources, Nigeria","4.8481533","8.166425","2015-01-16T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Okobo",,,"2013",,,,"School Management","Functional but needs repair","No",,,"No because of Colour",,,"6FPCR5X8+7H7","OBUFI",,"https://akvoflow-55.s3.amazonaws.com/images/f201cafe-d6c6-4bbb-bc1c-9ee4c1f41653.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","22721.387928185442","2325.2346332320694","5127.921655591764","23889.8927950881","8537.182791485197","{""2015-01-16"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/f201cafe-d6c6-4bbb-bc1c-9ee4c1f41653.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1189","9266","0.12831858407079647","1.189","1000","False","2804","41.31858475321588","true","196856","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional and in use but in bad shape Water quality","Okobo",,"Institutional Management - School","Akwa Ibom","POINT (8.166425 4.8481533)",,"(4.8481533°, 8.166425°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"221107","Federal Ministry of Water Resources, Nigeria","5.4695533","5.88236","2015-11-02T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Delta","Udu",,,,,,,"Other","Functional but needs repair","No",,,"Acceptable quality",,,"6FQ7FV9J+RWH","Ejophe Community",,"https://akvoflow-55.s3.amazonaws.com/images/1d2343b9-44a0-4ae7-bf6a-ed30ccdb0a68.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","8771.654897366583","549.0518090139116","94.61742638205527","15577.285449639838","9158.223486567083","{""2015-11-02"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/1d2343b9-44a0-4ae7-bf6a-ed30ccdb0a68.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"0","0",,,"1000","False","2514","45.27360622964821","true","280932","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (but not in use) Technical breakdown","Ughelli South",,"Other","Delta","POINT (5.88236 5.4695533)",,"(5.4695533°, 5.88236°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"32156","Federal Ministry of Water Resources, Nigeria","4.64955","7.9643717","2015-01-28T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Eket",,,"2003",,,,,"Functional","No",,,"Acceptable quality",,,"6FP9JXX7+RPH","NTAISIP",,"https://akvoflow-55.s3.amazonaws.com/images/bac3ac04-0096-41ad-96ae-fd163dd100f0.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","4111.4701261247155","563.9104758903879","26.336250142515816","42546.36034082599","4908.316366951333","{""2015-01-28"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/bac3ac04-0096-41ad-96ae-fd163dd100f0.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"5380","11602","0.46371315290467163","5.38","1000","False","2792","41.475170670569504","true","209692","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Eket",,,"Akwa Ibom","POINT (7.9643717 4.64955)",,"(4.64955°, 7.9643717°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47524","Federal Ministry of Water Resources, Nigeria","4.8990179","6.9270952","2015-03-12T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Ikwerre",,,,,,,"Direct Government Operation","Functional","No",,,"Acceptable quality",,,"6FP8VWXG+JR5","UPTH CMAC BUILDING",,"https://akvoflow-55.s3.amazonaws.com/images/66695f43-ba53-4bb8-965e-4964d53bdeb9.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","1291.4331789069502","2231.949583788504","1563.328597215519","17737.137729578357","7522.043225316736","{""2015-03-12"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/66695f43-ba53-4bb8-965e-4964d53bdeb9.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"302","2777","0.10875045012603529","0.302","1000","False","2749","42.04115915890697","true","222349","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Obia/Akpor",,"Direct Government Operation","Rivers","POINT (6.9270952 4.8990179)",,"(4.8990179°, 6.9270952°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"48016","Federal Ministry of Water Resources, Nigeria","4.8145554","6.8259485","2015-01-30T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Emuoha",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FP8RR7G+R9G","Sama",,"https://akvoflow-55.s3.amazonaws.com/images/9b970c73-0f53-41f7-9ff1-17a80fcf4789.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","8636.010839628272","11527.54363975881","506.28311195066846","22018.94046819216","8595.05958618131","{""2015-01-30"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/9b970c73-0f53-41f7-9ff1-17a80fcf4789.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"3031","3031","1.0","3.031","1000","False","2790","41.50132595615014","true","211165","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Asari-Toru",,"Community Management","Rivers","POINT (6.8259485 4.8145554)",,"(4.8145554°, 6.8259485°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"75876","Federal Ministry of Water Resources, Nigeria","4.9140161","7.4064428","2015-05-14T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Abia","Ukwa East",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FP9WC74+JH4","LGA",,"https://akvoflow-55.s3.amazonaws.com/images/16ad1b66-5eb2-4e92-8668-b963a140206c.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","16184.295584462145","1514.2140146731997","15.076852435375615","22465.225853360058","27337.867226555252","{""2015-05-14"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/16ad1b66-5eb2-4e92-8668-b963a140206c.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"1012","1012","1.0","3.3733333333333335","300","False","2686","42.88437538915515","true","242555","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Ukwa East",,"Community Management","Abia","POINT (7.4064428 4.9140161)",,"(4.9140161°, 7.4064428°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
